"Time","PREM_INC","DEATH_OUTGO","DISAB_OUTGO","INIT_EXP","REN_EXP","INIT_COMM","REN_COMM","PHIBEN_OUTGO","PHIBEN_OUTGO_BLL","CR_BEN_OUTGO","RETR_OUTGO","DTH_OUTGO","DREADDIS_OUTGO","TEMPDIS_OUTGO","RIDERC_OUTGO","RISK_ADJ","COVERAGE_UNITS"
2077-07-31,51242.0601858409,50023.9516680765,269.521110582178,0,1532.02876114185,-34992.0185867816,842.507921429995,106701.286584412,0,0,0,0,0,0,0,10106.5784283209,12512589.7006926
2077-08-31,50541.7246378651,49363.9158384728,261.681626305234,0,1522.37318046257,319.68621412678,832.516225548078,107417.504376657,0,0,0,0,0,0,0,-7910.82165383343,12375075.6946826
2077-09-30,49853.1065337824,48713.8976933616,254.146111210972,0,1512.7988937583,303.125399979877,822.66427663403,108124.401306843,0,0,0,0,0,0,0,-8026.14343862072,12239241.1766737
2077-10-31,49175.9507167787,48073.7128045661,246.899248683394,0,1503.30488292546,287.038765947278,812.949320537756,108822.102220159,0,0,0,0,0,0,0,-8139.80918048232,12105062.1891267
2077-11-30,48510.0093506246,47443.1810571203,239.926638878916,0,1493.89014992621,271.412341389973,803.368692474056,109511.010922096,0,0,0,0,0,0,0,-8251.8291244519,11972515.2047615
2077-12-31,47855.0416488969,46822.1265184911,233.214738233331,0,1484.55371620243,256.232629520649,793.919812699001,110191.523723858,0,0,0,0,0,0,0,-8362.22343367155,11841577.1160353
2078-01-31,47210.8136176593,46210.3773131287,226.750803196164,0,1475.29462211269,186.582310056251,784.600182444776,110863.378386252,0,0,0,0,0,0,0,-8445.8610361454,11712225.2249816
2078-02-28,46577.0978105904,45607.7655020176,220.52283788536,0,1466.11192639119,165.413275388849,775.40738009588,111523.166771692,0,0,0,0,0,0,0,-8550.00020050631,11584437.2333938
2078-03-31,45953.6730956627,45014.1269669329,214.51954537822,0,1457.00470562746,144.880568844835,766.339057590735,112179.375577358,0,0,0,0,0,0,0,-8652.79436996711,11458191.2333361
2078-04-30,45340.3244325743,44429.3012991334,208.730282375718,0,1447.97205376589,124.965577600309,757.392937033916,112827.204140333,0,0,0,0,0,0,0,-8754.22195534167,11333465.6979684
2078-05-31,44736.8426602205,43853.1316922504,203.14501699691,0,1439.01308162406,105.650310744636,748.566807505203,113466.707622374,0,0,0,0,0,0,0,-8854.31839124511,11210239.4726703
2078-06-30,44143.0242935636,43285.4648391503,197.754289478246,0,1430.12691642906,86.9173756502685,739.858522052623,114097.939586902,0,0,0,0,0,0,0,-8953.11822134383,11088491.7664511
2078-07-31,45727.0577538915,44305.0707469479,236.485415141741,0,1393.19799749396,-29702.6389329885,827.475877963131,114871.933217251,0,0,0,0,0,0,0,6840.24491300723,11166040.3604366
2078-08-31,45123.9592666046,43738.4962977736,229.63232810355,0,1384.27560080752,271.784310691621,817.550066433781,115635.302297529,0,0,0,0,0,0,0,-8863.46208226533,11043826.3323628
2078-09-30,44530.4921643281,43180.1600999026,223.042344211848,0,1375.42855805797,258.012964524562,807.762148262688,116388.66463487,0,0,0,0,0,0,0,-8977.20804173819,10923086.6598196
2078-10-31,43946.4531444163,42629.9164577226,216.701908017886,0,1366.65592534696,244.612351421298,798.109478650826,117132.154778316,0,0,0,0,0,0,0,-9089.44686358986,10803800.6505817
2078-11-30,43371.6447913847,42087.6230424095,210.598328706392,0,1357.95677776889,231.571984347168,788.589499302398,117866.20633135,0,0,0,0,0,0,0,-9200.17633564045,10685947.9820624
2078-12-31,42805.8753544811,41553.1407873928,204.719717655162,0,1349.33020882768,218.881736187007,779.199733854021,118591.244926106,0,0,0,0,0,0,0,-9309.40628603002,10569508.6920323
2079-01-31,42248.9585355844,41026.3337880662,199.054930832794,0,1340.77532987813,159.54960344185,769.937783618442,119306.990091047,0,0,0,0,0,0,0,-9395.06268013817,10454463.1696761
2079-02-28,41700.7132868571,40507.0692055272,193.593515642592,0,1332.29126959049,141.615758561172,760.801323618306,120009.794392754,0,0,0,0,0,0,0,-9498.635068249,10340792.1469713
2079-03-31,41160.9636176158,39995.2171741419,188.325661853514,0,1323.87717343705,124.185998323719,751.788098887497,120708.741986106,0,0,0,0,0,0,0,-9600.95631825502,10228476.6903718
2079-04-30,40629.5384099181,39490.6507127437,183.242156288968,0,1315.53220319964,107.24634058507,742.895921019444,121398.695638384,0,0,0,0,0,0,0,-9701.99635558928,10117498.1927834
2079-05-31,40106.271242397,38993.245639288,178.334340971712,0,1307.25553649684,90.7832709670363,734.122664943444,122079.715088615,0,0,0,0,0,0,0,-9801.78666963736,10007838.3658147
2079-06-30,39591.0002219026,38502.8804887925,173.594074448168,0,1299.04636633002,74.7837242566702,725.466265911631,122751.858469308,0,0,0,0,0,0,0,-9900.35831447241,9899479.23229325
2079-07-31,44356.1406061222,43088.6185463834,208.066231101317,0,1287.73531709798,-30745.4316960739,812.431825285376,123326.358370361,0,0,0,0,0,0,0,6187.03364943152,10265114.2941597
2079-08-31,43765.2401513902,42525.7128610369,202.034211793037,0,1279.19523998615,278.750485088555,802.53330179837,123893.505891125,0,0,0,0,0,0,0,-9975.74036595234,10150617.7736001
2079-09-30,43183.7812555383,41971.099665946,196.227399571438,0,1270.72910304471,264.640446793765,792.772481264727,124452.938960485,0,0,0,0,0,0,0,-10106.9131237293,10037527.7007895
2079-10-31,42611.5655555563,41424.6315780053,190.634361371042,0,1262.33597271248,250.90622941025,783.146772813905,125004.630820757,0,0,0,0,0,0,0,-10235.6995738575,9925824.0549665
2079-11-30,42048.4005003381,40886.1646476977,185.244417258987,0,1254.01493430276,237.537379657523,773.653672198456,125546.799289721,0,0,0,0,0,0,0,-10362.3751563253,9815487.17533592
2079-12-31,41494.0991199407,40355.5582480277,180.047581784153,0,1245.76509140654,224.523803268687,764.290756550102,126078.814301623,0,0,0,0,0,0,0,-10487.050680594,9706497.75199576
2080-01-31,40948.4798067316,39832.6749684944,175.034510364673,0,1237.58556532274,163.70371294119,755.055679581568,126603.201123604,0,0,0,0,0,0,0,-10587.1448374573,9598836.8172032
2080-02-29,40411.3661076396,39317.3805137873,170.196450253518,0,1229.47549451371,145.302975767247,745.946167190286,127119.05481729,0,0,0,0,0,0,0,-10704.6562811343,9492485.73696147
2080-03-31,39882.5865267916,38809.5436069169,165.525195665784,0,1221.43403408466,127.414918334233,736.960013424688,127628.576445363,0,0,0,0,0,0,0,-10820.5602262926,9387426.20291068
2080-04-30,39361.9743378729,38309.0358965132,161.013046690903,0,1213.46035528546,110.025599913885,728.095076777911,128129.929499089,0,0,0,0,0,0,0,-10934.7308755168,9283640.22450697
2080-05-31,38849.3674056041,37815.7318680467,156.652771648719,0,1205.55364503364,93.1215427673741,719.349276777356,128623.674577503,0,0,0,0,0,0,0,-11047.1474599982,9181110.12147548
2080-06-30,38344.6080157717,37329.5087587472,152.437572580543,0,1197.71310545729,76.689713335535,710.720590841849,129110.745083478,0,0,0,0,0,0,0,-11157.7137239562,9079818.5165234
2080-07-31,41869.1881650531,40642.3968495421,183.189859137474,0,1163.21496282377,-30852.8364448057,722.921359697727,88544.0230429413,0,0,0,0,0,0,0,7031.08524397196,9292389.32196004
2080-08-31,41306.8626153759,40111.745317572,177.761035015035,0,1155.34928366676,278.016080731316,714.123857254118,89127.4078405023,0,0,0,0,0,0,0,-9110.33910252149,9187246.59596149
2080-09-30,40753.4844622662,39588.9045205528,172.534369316984,0,1147.55199587416,263.931889083497,705.446702840968,89702.6776104651,0,0,0,0,0,0,0,-9211.68130818583,9083411.8255473
2080-10-31,40208.8685779005,39073.7353338321,167.499547191601,0,1139.82224241124,250.219381847309,696.887824344463,90269.9436981404,0,0,0,0,0,0,0,-9311.63936910406,8980866.21430332
2080-11-30,39672.8351657778,38566.101900022,162.646969423567,0,1132.15918346608,236.868327962107,688.445201406469,90829.4964218317,0,0,0,0,0,0,0,-9410.22290710582,8879591.30511656
2080-12-31,39145.2095526027,38065.8715230104,157.967690871028,0,1124.56199589708,223.868852263109,680.116863593739,91381.7038417415,0,0,0,0,0,0,0,-9507.43677355966,8779568.97161416
2081-01-31,38625.8219908186,37572.9145666675,153.453364909881,0,1117.02987270629,163.290452969072,671.900888646344,91926.4558190589,0,0,0,0,0,0,0,-9581.06459980911,8680781.40992708
2081-02-28,38114.5074710382,37087.1043579616,149.096193253989,0,1109.56202253685,144.918778146448,663.795400801548,92461.4746602488,0,0,0,0,0,0,0,-9672.80735587907,8583211.13076003
2081-03-31,37611.1055436982,36608.3170942269,144.888880589685,0,1102.15766919318,127.054413058485,655.798569189526,92992.4750690662,0,0,0,0,0,0,0,-9763.42998892056,8486840.95175103
2081-04-30,37115.4601493291,36136.4317543442,140.824593524634,0,1094.81605118243,109.683777618647,647.908606297526,93516.2191896082,0,0,0,0,0,0,0,-9852.88311622363,8391653.99010514
2081-05-31,36627.4194568888,35671.3300136154,136.89692340579,0,1087.53642127603,92.7937440662133,640.123766499191,94032.7889489637,0,0,0,0,0,0,0,-9941.18905952599,8297633.65548774
2081-06-30,36146.8357096601,35212.8961621301,133.099852609596,0,1080.31804609019,76.3716179218405,632.442344646003,94542.2986565388,0,0,0,0,0,0,0,-10028.3653198896,8204763.64316422
2081-07-31,37410.5878124253,35047.484122993,160.912999761218,0,1033.64604529948,-26467.8646804809,686.655210252207,95130.2688353827,0,0,0,0,0,0,0,4188.01589770523,8126741.24067447
2081-08-31,36917.2968299389,34601.0100169227,155.955250536776,0,1026.59315760828,234.454999300047,678.191516218493,95710.1735242899,0,0,0,0,0,0,0,-9775.66689187597,8035241.82932743
2081-09-30,36431.4374636621,34160.8065827011,151.18264106269,0,1019.60159787406,222.919509178695,669.844039065519,96281.8674202727,0,0,0,0,0,0,0,-9881.80742145382,7944865.12088127
2081-10-31,35952.8713567078,33726.7688972601,146.58600632574,0,1012.67059047335,211.652300394409,661.610784820255,96845.6118619574,0,0,0,0,0,0,0,-9986.55667654501,7855595.31103756
2081-11-30,35481.4637324971,33298.7943808568,142.156807203771,0,1005.79937592671,200.647706807191,653.489810066815,97401.5673216649,0,0,0,0,0,0,0,-10089.9170496218,7767416.87513564
2081-12-31,35017.083260328,32876.7827207018,137.887074306499,0,998.987210356115,189.900202644274,645.47922006187,97949.6733031787,0,0,0,0,0,0,0,-10191.9279717783,7680314.56112346
2082-01-31,34559.6019276993,32460.6357981248,133.769357869399,0,992.233364968633,138.73202387759,637.577166938137,98490.1599531579,0,0,0,0,0,0,0,-10273.7122938581,7594273.38280388
2082-02-28,34108.894918976,32050.2576190633,129.796682970913,0,985.537125564638,123.284650211111,629.781847991361,99021.0926709553,0,0,0,0,0,0,0,-10370.6274687272,7509278.6133395
2082-03-31,33664.8405000111,31645.5542476854,125.962509437689,0,978.897792069153,108.221821654187,622.091504046414,99547.4520435852,0,0,0,0,0,0,0,-10466.4317746828,7425315.77900104
2082-04-30,33227.3199083699,31246.4337429614,122.260695884166,0,972.314678084818,93.5354376908657,614.504417898469,100066.361766331,0,0,0,0,0,0,0,-10561.0475363109,7342370.6531453
2082-05-31,32796.2172488206,30852.806098019,118.6854674034,0,965.787110465245,79.2175869748704,607.018912825249,100577.941229425,0,0,0,0,0,0,0,-10654.4890404813,7260429.25040969
2082-06-30,32371.4193937863,30464.5831821212,115.231386487095,0,959.314428907521,65.260541180692,599.633351166753,101082.396926846,0,0,0,0,0,0,0,-10746.7576853395,7179477.82111178
2082-07-31,35636.2487246936,33569.9905082455,139.126351492549,0,940.449245878085,-26501.0466105033,669.19782051779,92139.5324682698,0,0,0,0,0,0,0,3851.33254162352,7396907.64632698
2082-08-31,35160.7297163009,33137.3824938912,134.647294276289,0,933.868516139628,233.077676778228,660.750733357946,92699.3537584165,0,0,0,0,0,0,0,-10019.4305823027,7312126.47331851
2082-09-30,34692.4095621691,32710.8822844126,130.337924699782,0,927.3453600683,221.639848654555,652.421446062875,93251.4852226405,0,0,0,0,0,0,0,-10121.0276161552,7228400.59983347
2082-10-31,34231.1550105095,32290.38731692,126.190003352668,0,920.879056325088,210.46602167648,644.207933516082,93795.9563764799,0,0,0,0,0,0,0,-10221.1971835199,7145715.02093269
2082-11-30,33776.836253253,31875.7973779509,122.195840337469,0,914.468898664329,199.550782018522,636.108222382367,94332.7717951479,0,0,0,0,0,0,0,-10319.9789687731,7064054.99919667
2082-12-31,33329.3267917036,31467.014519637,118.348244565068,0,908.114195397166,188.888844616576,628.120389086615,94862.05769763,0,0,0,0,0,0,0,-10417.3993315281,6983406.0579201
2083-01-31,32888.5033095768,31063.9429804959,114.640479133943,0,901.814268884163,137.979079520312,620.242557895007,95383.9857142483,0,0,0,0,0,0,0,-10494.8792965863,6903753.97458137
2083-02-28,32454.24555291,30666.4891104992,111.066221919145,0,895.568455054875,122.632513735244,612.472899092687,95896.7054039115,0,0,0,0,0,0,0,-10587.2463809683,6825084.77456909
2083-03-31,32026.4362163704,30274.5613001011,107.61953063854,0,889.376102952454,107.666851903141,604.809627252331,96404.9357971712,0,0,0,0,0,0,0,-10678.50074204,6747384.72514968
2083-04-30,31604.9608355302,29888.0699129387,104.294811780332,0,883.236574301497,93.0742633924065,597.25099958844,96905.9257362035,0,0,0,0,0,0,0,-10768.5777536937,6670640.3296613
2083-05-31,31189.707684712,29506.927221944,101.086792872241,0,877.149243097528,78.847092169097,589.79531439238,97399.7877183418,0,0,0,0,0,0,0,-10857.4985685749,6594838.32192087
2083-06-30,30780.567680036,29131.0473486285,97.9904976524769,0,871.113495216636,64.9778512315651,582.44090954365,97886.7124368802,0,0,0,0,0,0,0,-10945.2669348232,6519965.66083197
2083-07-31,33971.151963271,31938.7959144918,119.165851089477,0,857.54647801244,-26510.7664779554,650.288110407141,88365.5355194604,0,0,0,0,0,0,0,3753.34803256759,6686613.20123202
2083-08-31,33508.7433002569,31523.7482295831,115.110036161772,0,851.321399258449,233.360575548275,641.883939583715,88857.2369418045,0,0,0,0,0,0,0,-10039.8409009898,6608534.28316495
2083-09-30,33053.4549947736,31114.6125199777,111.213489514554,0,845.15220691435,221.790447998445,633.599664474575,89341.8065956196,0,0,0,0,0,0,0,-10142.5557131064,6531443.9195068
2083-10-31,32605.1548993507,30711.2889039099,107.467227085025,0,839.038198646815,210.492180020832,625.433182391125,89819.543533267,0,0,0,0,0,0,0,-10243.6050037899,6455327.85387469
2083-11-30,32163.7142659881,30313.679800275,103.864150831178,0,832.978686640427,199.460159476091,617.382446194348,90290.3962297587,0,0,0,0,0,0,0,-10343.015029808,6380172.08644171
2083-12-31,31729.0075904702,29921.6898447617,100.397603014429,0,826.972996969385,188.688904791417,609.445461977994,90753.9420748361,0,0,0,0,0,0,0,-10440.8739735973,6305962.86740857
2084-01-31,31300.9124865874,29535.2258108455,97.061328567858,0,821.020469124423,137.846621568572,601.620286881596,91210.7263576767,0,0,0,0,0,0,0,-10518.8147497499,6232686.69073624
2084-02-29,30879.3095676135,29154.196535253,93.8494418684837,0,815.120455564646,122.438257368672,593.905027024737,91659.5620292212,0,0,0,0,0,0,0,-10611.2822166012,6160330.28812288
2084-03-31,30464.082334491,28778.512847546,90.7563972598958,0,809.272321292477,107.419706948682,586.297835554596,92103.6564705528,0,0,0,0,0,0,0,-10702.5025119062,6088880.62320986
2084-04-30,30055.1170702256,28408.0875035072,87.7769627832253,0,803.475443450072,92.782880141103,578.796910799496,92541.0764274692,0,0,0,0,0,0,0,-10792.4015976177,6018324.88600314
2084-05-31,29652.302740035,28042.8351220412,84.90619666558,0,797.729210935722,78.5198639698511,571.400494521453,92971.9681696585,0,0,0,0,0,0,0,-10881.0012087366,5948650.48749748
2084-06-30,29255.5308968381,27682.6721253272,82.139426189652,0,792.033024038877,64.622917246093,564.106870261488,93396.6210042913,0,0,0,0,0,0,0,-10968.2967301382,5879845.05449204
2084-07-31,28494.8781690728,27137.3076615297,98.2381388514377,0,739.206195321045,-22499.1101468158,376.184450268044,68543.3176225028,0,0,0,0,0,0,0,3402.77771624107,5633339.50677514
2084-08-31,28109.1523113406,26788.7335074994,94.6932572154915,0,733.829039405712,198.096628024393,371.399570797952,68917.3943730729,0,0,0,0,0,0,0,-8377.55443326361,5567494.02597194
2084-09-30,27729.3490975481,26445.0885352144,91.2919880052375,0,728.499477347923,188.399908177044,366.678022036557,69288.0715014697,0,0,0,0,0,0,0,-8456.44654508665,5502482.12525761
2084-10-31,27355.3587548638,26106.2881744112,88.0271633501595,0,723.216918303593,178.922008313522,362.018850235094,69655.3682249397,0,0,0,0,0,0,0,-8533.94795167308,5438291.72633306
2084-11-30,26987.0743232111,25772.2499501877,84.8921382297044,0,717.980783772203,169.658690532507,357.421124193868,70018.6787365281,0,0,0,0,0,0,0,-8610.15561658787,5374910.97259287
2084-12-31,26624.3915407247,25442.8933938117,81.8807199506498,0,712.790507135882,160.605810459922,352.883934066802,70377.0582569357,0,0,0,0,0,0,0,-8685.20485685398,5312328.22319508
2085-01-31,26267.2087365261,25118.1399598735,78.9871144580165,0,707.645533227823,117.364713914306,348.406390272284,70730.7307614871,0,0,0,0,0,0,0,-8743.3444106908,5250532.04740423
2085-02-28,25915.4267301478,24797.9129491597,76.2058842402887,0,702.545317926948,104.316302249498,343.987622499211,71078.8502222047,0,0,0,0,0,0,0,-8814.15990436905,5189511.21918122
2085-03-31,25568.9487370285,24482.1374366963,73.5319143621379,0,697.489327776311,91.5861019850072,339.626778798311,71423.6957941312,0,0,0,0,0,0,0,-8884.06781474589,5129254.71199937
2085-04-30,25227.6802795711,24170.7402044735,70.9603843158302,0,692.477039623032,79.1679028354961,335.323024749937,71764.1639164831,0,0,0,0,0,0,0,-8952.97253751403,5069751.69386883
2085-05-31,24891.5291033137,23863.6496784217,68.4867441406764,0,687.507940277969,67.0556218828077,331.075542700467,72100.2139793161,0,0,0,0,0,0,0,-9020.89594012456,5010991.52255486
2085-06-30,24560.4050978124,23560.7958692533,66.1066937577242,0,682.581526193464,55.2432996777594,326.883531060317,72431.6077027982,0,0,0,0,0,0,0,-9087.88918465376,4952963.74097696
2085-07-31,25967.7188282101,24947.2935712702,80.3616726213637,0,663.182603469279,-20413.6897408836,368.546245483438,65711.1159552328,0,0,0,0,0,0,0,2297.49245107945,4951807.72946103
2085-08-31,25609.1547531151,24621.7974371379,77.2473407101921,0,658.237089600023,180.371895642026,363.716744020103,66106.8136786712,0,0,0,0,0,0,0,-8355.62518998012,4893031.75967218
2085-09-30,25256.2377461949,24300.9503463254,74.2644863348014,0,653.335717571987,171.448295324019,358.952341386958,66497.0185349599,0,0,0,0,0,0,0,-8430.36534080201,4835011.12146177
2085-10-31,24908.8616430388,23984.6733946053,71.4065398440071,0,648.477945639336,162.72861589164,354.252101344508,66881.8229460349,0,0,0,0,0,0,0,-8503.88440955719,4777734.71808949
2085-11-30,24566.9229443849,23672.8894834337,68.667461308101,0,643.663243032104,154.208923066851,349.615103608138,67261.1964473136,0,0,0,0,0,0,0,-8576.23100140047,4721191.65745852
